[ 1.5830442  -0.19365594  0.07959646]
[ 1.5880284  -0.1888961   0.07718837]
[ 1.6152474  -0.16490391  0.10392762]
[ 1.6130513  -0.15388039  0.10362578]
[ 1.5974996  -0.11271871  0.10773867]
[ 1.5874397  -0.11455666  0.10815048]
[ 1.5306727  -0.14704856  0.10561399]
[ 1.5306727  -0.14704856  0.10561399]
