[ 1.5626506  -0.17020994  0.2259792 ]
[ 1.557734   -0.17690676  0.22410028]
[ 1.5533681  -0.18103376  0.22429624]
[ 1.5503944  -0.18247192  0.22481078]
[ 1.5464753  -0.1802428   0.22649336]
[ 1.5429827  -0.1794746   0.22714159]
[ 1.5429827  -0.1794746   0.22714159]
[ 1.5429827  -0.1794746   0.22714159]
