[ 1.5602     -0.15634973  0.25924352]
[ 1.5610629  -0.16084984  0.26080894]
[ 1.5607156  -0.17245692  0.26761615]
[ 1.5612218  -0.17912419  0.2677356 ]
[ 1.5619919  -0.17986226  0.2679026 ]
[ 1.5659977  -0.18907201  0.26956668]
[ 1.5659977  -0.18907201  0.26956668]
[ 1.5687578  -0.1908161   0.27203432]
