[ 1.4918296  -0.18182917  0.11631974]
[ 1.4873638  -0.17753851  0.11599231]
[ 1.4872353  -0.17752251  0.11571766]
[ 1.4853553  -0.18244478  0.11186995]
[ 1.4860922  -0.18295033  0.11282232]
[ 1.4862226  -0.18377125  0.1121047 ]
[ 1.4852706  -0.18416262  0.10499093]
[ 1.4786451  -0.17867263  0.09731979]
