time,x_taker_RHand,y_taker_RHand,z_taker_RHand,dx_taker_RHand,dy_taker_RHand,dz_taker_RHand,ddx_taker_RHand,ddy_taker_RHand,ddz_taker_RHand,x_giver_RHand,y_giver_RHand,z_giver_RHand,dx_giver_RHand,dy_giver_RHand,dz_giver_RHand,ddx_giver_RHand,ddy_giver_RHand,ddz_giver_RHand
0,0.23923196184493,0.0828600077100322,-0.266441823568447,-0.205282954284249,-0.200304102289052,0.154926624658097,-0.14965513640849,-0.00654677957462816,0.105400566856701,-0.365946729402022,-0.214045364873144,-0.261472842350764,0.0521720834075772,0.155310627041761,0.176187012409962,0.201426469210947,0.156458989840981,0.283932205601023
0.0416666666666665,0.230982393013415,0.0778593042686284,-0.263236133073607,-0.204386304710411,-0.163566715375197,0.129389289760093,-0.1190420045119,0.158124715472909,-0.0253705763710659,-0.36019736012311,-0.208185137863041,-0.2531687001839,0.095802235552871,0.171318462688701,0.193316239933032,0.35657628021857,0.197294835410851,0.306477383724059
0.083333333333333,0.221884110707486,0.0751622253417089,-0.259891741748929,-0.209874588382486,-0.114143759980736,0.109113326949691,-0.121346499150589,0.346857028557524,-0.109514388806344,-0.352354128040815,-0.201901012022796,-0.245323566115927,0.14556926134018,0.188503485085524,0.200200219070766,0.5100617174183,0.235824012022783,0.279837226961721
0.125,0.212760393740021,0.073334271685936,-0.256585347389277,-0.214675677824015,-0.0675730562737905,0.0928555118183068,-0.120976359464869,0.48995944177602,-0.160613479449915,-0.342999760919478,-0.194930106659445,-0.237814573925562,0.195127200188816,0.209075834503495,0.200624329364089,0.634725045890176,0.282102344119267,0.230075018067304
0.166666666666667,0.203011533451068,0.0732944603414866,-0.253557437770599,-0.222916689617806,-0.0182988437113482,0.0788622713542771,-0.135775858331929,0.618263321096983,-0.192112186777219,-0.331544266009796,-0.186283707684036,-0.2311751440556,0.24821550564529,0.238633344018168,0.191518256739088,0.750668883617282,0.356813853181087,0.145371759999558
0.208333333333333,0.192602469592985,0.0743944677301615,-0.249856320236108,-0.237071098330623,0.0290162369110443,0.0743938314837731,-0.173480453701493,0.71470036961246,-0.17572667279321,-0.320271834946013,-0.17848513676233,-0.225836131758942,0.284149306113221,0.254801095577391,0.171689210097286,0.771313935308979,0.360603360750923,0.0321755556368956
0.25,0.18182554901304,0.0760270178132176,-0.245240761448722,-0.250139368503467,0.0649598011408049,0.0808120089003733,-0.197784578693467,0.743127084635771,-0.115846250745651,-0.308687671328645,-0.17057270250969,-0.221169637790672,0.308711468523761,0.265748440047546,0.150216159659228,0.737633617390714,0.33907880469955,-0.0680727267022003
0.291666666666667,0.170522286611645,0.0774417713059642,-0.240053511117164,-0.26464135107976,0.0864865851534874,0.0933465817403196,-0.224279098632961,0.703697892270264,-0.0397073812255059,-0.296570506839399,-0.162307731970706,-0.21709523864293,0.327401160296496,0.276962199634204,0.129396522158452,0.685652959246762,0.322699981490593,-0.146724506313086
0.333333333333333,0.159896869211776,0.0778070683756665,-0.23457159404947,-0.271728310775122,0.0916840766056615,0.106591427947561,-0.212950853385634,0.599916378532225,0.0258715257171188,-0.284939919679652,-0.154587114283394,-0.213623868727772,0.332949142693513,0.28012485264112,0.108226335840819,0.585187830042813,0.273323526321217,-0.212712596601507
0.375,0.149294004853245,0.0769738852174087,-0.228958526512593,-0.274771386699173,0.0793088000376829,0.119322531749213,-0.185145669179709,0.4385353498676,0.0763087111467987,-0.273430985181263,-0.146932178461612,-0.210758735175228,0.330837697660154,0.279362004918952,0.0884492733034431,0.469650277758866,0.2151338633218,-0.260112502594139
0.416666666666667,0.139321406515739,0.0752240428084825,-0.22390500299061,-0.271089515868923,0.0578498084782305,0.124229813926102,-0.133145700067025,0.267170770136672,0.0831248146032404,-0.26319299504323,-0.13971036772992,-0.208185837622443,0.314604242278072,0.271354422737852,0.0717615836646852,0.313195178089188,0.135751746830127,-0.285127082095061
0.458333333333333,0.129626151163016,0.0724903553236632,-0.219760051793964,-0.263500430704844,0.029062702915387,0.120116726195283,-0.0727444711910405,0.0950151095160233,0.0494876937088542,-0.254331373551734,-0.132725294378102,-0.205708503910599,0.287683850021496,0.259992953917215,0.059745805960025,0.138834974419228,0.0558178173095868,-0.28565859991203
0.5,0.121192498018597,0.0691160359853631,-0.216765591477563,-0.246830039922286,-0.00126456993766433,0.105970104882085,0.0166333889931,-0.0518703488806664,-0.022181272573967,-0.247324010651731,-0.126398397782394,-0.20352920481289,0.24816677083618,0.241179212317459,0.0491448733241208,-0.0603377598773634,-0.0427547885751811,-0.280136475925488
