time,x_taker_RHand,y_taker_RHand,z_taker_RHand,dx_taker_RHand,dy_taker_RHand,dz_taker_RHand,ddx_taker_RHand,ddy_taker_RHand,ddz_taker_RHand,x_giver_RHand,y_giver_RHand,z_giver_RHand,dx_giver_RHand,dy_giver_RHand,dz_giver_RHand,ddx_giver_RHand,ddy_giver_RHand,ddz_giver_RHand
0,0.33303544414894,0.166235788695383,-0.324664691107588,-0.385413399644894,-0.129059038957367,0.168568753511738,-0.729508802648009,-0.421289307045782,0.341547460175718,-0.301680576478446,-0.298912927288661,-0.281500246387374,0.161487568385963,0.0521525083678468,0.42789397924188,0.370101683891338,0.200777688730141,1.04313571878007
0.0416666666666665,0.318709762488869,0.157255398525594,-0.317119875787436,-0.392964332703009,-0.170678489370497,0.1850038830711,-0.630132591945729,-0.527649583756262,0.351854863669085,-0.294539180183516,-0.294840645793461,-0.265478659481261,0.178854431232241,0.0743123854424608,0.448100489533621,0.379128657946633,0.262706745901686,0.942827746121292
0.0833333333333335,0.304294616710809,0.147134979361927,-0.308399371313721,-0.393408332513377,-0.209573076451207,0.2068168952184,-0.517446120235489,-0.601722030319822,0.383359096424766,-0.286704582359427,-0.28860992725718,-0.247609146026215,0.195903841437136,0.109856300396551,0.474087889254837,0.384794013518601,0.371108654376005,0.884211261052315
0.125,0.290338098667448,0.136816833352377,-0.29893138726094,-0.384750892176569,-0.2380978559336,0.228679347394972,-0.385944810870222,-0.61707514800364,0.408972475007997,-0.278127540728858,-0.282718611465392,-0.232243722623324,0.212841055983646,0.132696808747445,0.466707639818373,0.388209702893186,0.404166964900856,0.688040912825149
0.166666666666667,0.27787196931557,0.127136087124669,-0.289299133251574,-0.362455344547117,-0.252036702478338,0.244886750470763,-0.21894790075533,-0.565932629779493,0.405241738544639,-0.269983613346868,-0.275667817349509,-0.217879609890155,0.220110189306712,0.158834133286284,0.44729745361925,0.349710136519418,0.445353822909668,0.478115250842255
0.208333333333333,0.265625470008505,0.117366718699502,-0.278905956877958,-0.339628070421466,-0.259760983355682,0.26109414084816,-0.0792486630385621,-0.496111654438392,0.400874977825838,-0.261123841047594,-0.267581141267439,-0.202709092251367,0.228853287004989,0.185490492831361,0.433965568520261,0.323876013809172,0.48024497800085,0.33071053778159
0.25,0.25420035895767,0.107890117539038,-0.268101469914148,-0.315648904436687,-0.259945439925185,0.2751459477908,0.0395364062585005,-0.406587095094985,0.388573017690471,-0.252035366002053,-0.26037285995398,-0.191311641658622,0.234817870236848,0.197653592514622,0.388103489231807,0.291006749713526,0.446109769057788,0.0698093101951357
0.291666666666667,0.243103930729548,0.0981699695962756,-0.25683800788733,-0.293328767586831,-0.258153155019483,0.288007557959571,0.12897684559448,-0.325493144316526,0.373854680416519,-0.242602535015679,-0.252477034550035,-0.179916637437493,0.240793669357513,0.21099303412053,0.350229731637684,0.264539800621004,0.423625810614328,-0.10852332864519
0.333333333333333,0.232286846623634,0.0895076507874157,-0.244257380839399,-0.273548295224077,-0.24693209324733,0.306278923438324,0.191342415804828,-0.218241361809415,0.384743633496778,-0.232889278373765,-0.245157154819159,-0.170662110914924,0.2457089487809,0.213227823042057,0.300200502018805,0.237753496260853,0.356429136132991,-0.309476650411555
0.375,0.223412976786925,0.0809991327010208,-0.23241129057548,-0.242548457917552,-0.235646115664052,0.312283889928488,0.289955799724354,-0.131185241013366,0.342289818758084,-0.224224287662505,-0.237305796520205,-0.163062914746602,0.239752350315191,0.216749765748123,0.247951342893072,0.170333351859682,0.308510844334686,-0.479176061727843
0.416666666666667,0.216116700265586,0.0714396543877095,-0.220753053333381,-0.205256991271592,-0.234907786006594,0.313263755648468,0.398954311316636,-0.10546339828045,0.284963318046166,-0.215024813889148,-0.228883885457643,-0.154720368833048,0.239026693458761,0.222125329417089,0.215608025519551,0.137337909646467,0.276792160676011,-0.531554732930883
0.458333333333333,0.209823150600353,0.0615926188093696,-0.208547617463149,-0.1691331103953,-0.235013746565121,0.317444377921556,0.48316334063984,-0.0878276977733127,0.251825086511757,-0.20586347858225,-0.221214451005783,-0.147310795625138,0.236990885905421,0.219103974489104,0.185800986867429,0.102384300623093,0.215814319388836,-0.563713828556578
0.5,0.203942418920483,0.0516389264262435,-0.195783251730895,-0.138405131984952,-0.236252089585974,0.324646401032593,0.528104305474312,-0.078875895857315,0.237780744935718,-0.197163571059871,-0.212592278108543,-0.13920965042968,0.232096271649842,0.222571737204412,0.172662373702106,0.0635923716573475,0.193087898629615,-0.516793139216771
0.541666666666667,0.198177729053004,0.0417806120131029,-0.182665620498289,-0.115345174600334,-0.237184009683686,0.331127130017658,0.532064674799951,-0.0706828662438218,0.221548634522049,-0.188309985446407,-0.204203802850225,-0.130419149777703,0.229720754812271,0.221007299868348,0.171345252365004,0.0426897788781201,0.151427282968435,-0.427685933532677
0.583333333333333,0.193215518869254,0.0308252946543345,-0.17164352932578,-0.0930472006015564,-0.246900519518084,0.317149490463359,0.531844297006407,-0.101597728892949,0.119618012045093,-0.180274681932904,-0.194862285223353,-0.120970688202903,0.221461782701024,0.226433983374012,0.179802716720786,-0.000622884022003405,0.1484434547457,-0.312224727108061
