[ 1.5484793  -0.15844989  0.22960776]
[ 1.5401475  -0.16280551  0.22940192]
[ 1.5350126  -0.16683902  0.22894517]
[ 1.5338696  -0.16940293  0.22618441]
[ 1.529461   -0.17338604  0.22710477]
[ 1.529461   -0.17338604  0.22710477]
[ 1.5257057  -0.17896509  0.22569585]
[ 1.5257057  -0.17896509  0.22569585]
