[ 1.4697007  -0.08867811  0.15917096]
[ 1.4621122  -0.09485991  0.16937187]
[ 1.4587888  -0.10716463  0.1667242 ]
[ 1.4612535  -0.10727102  0.170895  ]
[ 1.4635104  -0.10886381  0.17255077]
[ 1.4690428  -0.10928387  0.1743476 ]
[ 1.4690428  -0.10928387  0.1743476 ]
[ 1.4730856  -0.11348949  0.17854415]
