[ 1.5042311  -0.12148795  0.15646963]
[ 1.4989419  -0.13078485  0.15965986]
[ 1.4935431  -0.13590321  0.16028486]
[ 1.4921805  -0.13329193  0.178838  ]
[ 1.4897578  -0.13288255  0.18037942]
[ 1.4897578  -0.13288255  0.18037942]
[ 1.4838368  -0.13707624  0.17598008]
[ 1.4838368  -0.13707624  0.17598008]
