[ 1.5639764  -0.2141273   0.09868635]
[ 1.5187943  -0.2202925   0.10842205]
[ 1.5041426  -0.2162395   0.11191507]
[ 1.5037599  -0.2164868   0.11129281]
[ 1.5025277  -0.21710245  0.11075908]
[ 1.502521   -0.21711278  0.11070762]
[ 1.5025266  -0.21711473  0.1106659 ]
[ 1.5025266  -0.21711473  0.1106659 ]
