[ 1.4960732  -0.12271937  0.15720627]
[ 1.4915214  -0.13314432  0.1605133 ]
[ 1.4915214  -0.13314432  0.1605133 ]
[ 1.4861495  -0.13623086  0.15806909]
[ 1.486939   -0.13860716  0.16034903]
[ 1.4834774  -0.14712459  0.16326475]
[ 1.4834774  -0.14712459  0.16326475]
[ 1.4834774  -0.14712459  0.16326475]
