[ 1.5565704  -0.2327483   0.26048276]
[ 1.5567669  -0.23440525  0.26139352]
[ 1.5570693  -0.23443499  0.26135314]
[ 1.5528803  -0.2358014   0.26348096]
[ 1.5504986  -0.22640476  0.2640965 ]
[ 1.5503931  -0.22622691  0.26404998]
[ 1.5503931  -0.22622691  0.26404998]
[ 1.5333056  -0.23054142  0.2609694 ]
